,ABI1,ABL1,ABL2,ACSL3,AKAP9,AKT1,AKT2,ALDH2,ALK,APC,ARHGEF12,ARID1A,ARNT,ASPSCR1,ASXL1,ATF1,ATIC,ATM,ATP1A1,ATP2B3,ATRX,AXIN1,BAP1,BCL10,BCL11A,BCL11B,BCL2,BCL3,BCL6,BCL7A,BCL9,BCOR,BCR,BIRC3,BLM,BMPR1A,BRAF,BRCA1,BRCA2,BRD3,BRD4,BRIP1,BTG1,BUB1B,C2orf44,CACNA1D,CALR,CAMTA1,CANT1,CARS,CASP8,CBFA2T3,CBFB,CBL,CBLB,CBLC,CCDC6,CCNB1IP1,CCND1,CCND2,CCND3,CCNE1,CD74,CD79A,CD79B,CDC73,CDH1,CDH11,CDK4,CDK6,CDKN2A,CDKN2C,CDX2,CEBPA,CHCHD7,CHEK2,CHIC2,CHN1,CIC,CIITA,CLTC,CLTCL1,CNOT3,COL1A1,COX6C,CREB1,CREB3L1,CREB3L2,CREBBP,CRTC3,CSF3R,CTNNB1,CYLD,DAXX,DDB2,DDIT3,DDX10,DDX5,DDX6,DEK,DICER1,DNM2,DNMT3A,DUX4,EGFR,EIF4A2,ELF4,ELK4,ELL,ELN,EML4,EP300,EPS15,ERBB2,ERCC2,ERCC3,ERCC4,ERCC5,ERG,ETV1,ETV4,ETV5,ETV6,EVI1,EWSR1,EXT1,EXT2,EZH2,FAM46C,FANCA,FANCC,FANCE,FANCF,FANCG,FBXO11,FBXW7,FCGR2B,FEV,FGFR1,FGFR1OP,FGFR2,FGFR3,FH,FHIT,FIP1L1,FLI1,FLT3,FNBP1,FOXL2,FSTL3,FUBP1,FUS,FVT1,GAS7,GATA1,GATA2,GATA3,GMPS,GNA11,GNAQ,GNAS,GOLGA5,GPC3,GPHN,H3F3A,H3F3B,HERPUD1,HEY1,HIP1,HIST1H3B,HIST1H4I,HLF,HMGA1,HMGA2,HNRNPA2B1,HOXA11,HOXA9,HOXC11,HOXC13,HOXD11,HOXD13,HRAS,IDH1,IDH2,IKZF1,IL2,IL21R,IL6ST,IL7R,IRF4,ITK,JAK1,JAK2,JAK3,JUN,KCNJ5,KDR,KIF5B,KIT,KLF4,KLK2,KRAS,KTN1,LASP1,LCK,LCP1,LHFP,LIFR,LMO1,LMO2,LPP,LYL1,MAF,MAFB,MALT1,MAP2K1,MAP2K2,MAP2K4,MAX,MDM2,MDM4,MDS1,MED12,MEN1,MET,MITF,MKL1,MLF1,MLH1,MLL,MLLT1,MLLT10,MLLT3,MLLT4,MN1,MPL,MSH2,MSH6,MSN,MTCP1,MUC1,MUTYH,MYB,MYC,MYCL1,MYCN,MYD88,MYH11,MYH9,MYST4,NACA,NCOA1,NCOA2,NCOA4,NDRG1,NF1,NF2,NFE2L2,NFIB,NFKB2,NONO,NOTCH1,NOTCH2,NPM1,NR4A3,NRAS,NSD1,NT5C2,NTRK1,NTRK3,NUMA1,NUP214,NUP98,OLIG2,OMD,PAFAH1B2,PALB2,PAX3,PAX5,PAX7,PAX8,PBRM1,PBX1,PCM1,PCSK7,PDE4DIP,PDGFB,PDGFRA,PDGFRB,PER1,PHOX2B,PICALM,PIK3CA,PIK3R1,PIM1,PLAG1,PML,PMS1,PMS2,POT1,POU2AF1,PPARG,PPP2R1A,PRCC,PRDM1,PRDM16,PRF1,PRKAR1A,PTEN,PTPN11,PTPRC,RAC1,RAD21,RAD51L1,RAF1,RALGDS,RANBP17,RAP1GDS1,RARA,RB1,RBM15,RECQL4,REL,RET,RNF43,ROS1,RPL10,RPL22,RPL5,RPN1,RUNX1,SDC4,SDHB,SDHC,SDHD,6-Sep,SET,SETBP1,SETD2,SF3B1,SFPQ,SFRS3,SH2B3,SH3GL1,SLC34A2,SMARCA4,SMARCB1,SMARCE1,SMO,SOCS1,SOX2,SRGAP3,SS18,SS18L1,SSX1,SSX2,STAG2,STAT3,STAT5B,STK11,SUZ12,SYK,TAF15,TAL1,TBL1XR1,TCEA1,TCF12,TCF3,TCF7L2,TCL1A,TCL6,TERT,TFE3,TFEB,TFG,TFPT,TFRC,THRAP3,TLX1,TLX3,TMPRSS2,TNFAIP3,TNFRSF14,TNFRSF17,TOP1,TP53,TPM3,TPM4,TPR,TRIM27,TRIM33,TRIP11,TRRAP,TSC1,TSC2,TSHR,U2AF1,UBR5,USP6,WAS,WHSC1,WHSC1L1,WIF1,WRN,WT1,WWTR1,XPA,XPC,XPO1,YWHAE,ZNF331,ZNF384,ZRSR2
AFF3,0,0,0,0,0,0,0,0,0.17106,0,0,0.022893,0,0,0.038279,0.021426,0.058278,0.015562,0,0.0029644,0.011889,0,0,0,0,0,0.024366,0,0.034392,0.01896,0.030001,0,0,0,0,0.04062,0,0,0,0.0075128,0.032039,0.0089481,0,0.019149,0,0,0,0,0,0,0,0,0,0,0,0,0.0018228,0.31427,0.6122,0,0,0,0,0,0,0.01172,0.00034054,0.0065469,0.061461,0,0,0,0,0,0.24937,0,0,0,0,0,0,0,0,0.015238,0,0.014078,0,0.034024,0,0,0,0.044179,0,0,0,0,0,0.018578,0.00050894,0.054554,0,0,0.016884,0.025614,0,0.005801,0,0,0,0.019792,0.014432,0,0,0,0,0,0,0.0092917,0,0,0.46996,0.60938,0,0.050749,0,0,0,0.0060188,0,0,0,0,0.0073478,0.0048698,0.020778,0,0,0.013618,0.40665,0,0.045479,0,0.015791,0.01604,0.074403,0,0,0,0.19063,0,0,0.09509,0,0,0.01875,0,0,0,0,0,0,0,0.37602,0.098191,0.043746,0,0,0.45318,0,0,0,0.16195,0,0.80643,0.069919,0,0,0,2.58E-05,0.0079082,0.0056175,0,0,0,0,0.01057,0,0,0,0,0,0,0,0.004026,0.71014,0,0,0,0.29848,0.30825,0.011806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070957,0,0.016921,0,0,0,0,0.021923,0,0.018329,0,0,0,0,0.00031353,0.02946,0.021699,0,0,0,0.023452,0,0,0,0.10529,0,0,0,0.065463,0.01821,0,0,0,0,0,0,0.045348,0,0,0.052416,0,0,0.0014196,0,0,0.0046392,0.069535,0.009026,0.011865,0.20265,0,0,0.00053333,0,0,0.10026,0.0038594,0.011073,0,0.057107,0.017832,0.044063,0.19782,0,0,0.010529,0.0036393,0.0069797,0,0,0,0,0,0,0.37809,0,0.098049,0,0.011017,0,0,0,0.026661,0,0.014668,0,0.018543,0,0,0,0,0.009649,0,0.018159,0,0,0,0.009168,0,0.011359,0,0,0.11722,0,0.00017703,0,0,0.0064814,0,0,0,0,0.035376,0,0,0.032242,0.090846,0.014468,0.10303,0.029348,0.040397,0,0,0,0.057908,0,0.037805,0.0548,0,0,0.29011,0.00016424,0.0005928,0,0,0,0,0,0,0.02215,0,0,0.013471,0.01225,0.051721,0.19636,0,0.10524,0,0.014263,0.022111,0,0,0.014198,0,0,0,0.01299,0.00018076,0,0,0,0,0.042139,0,0,0,0.059311,0.0046734,0.0071647,0,0.0025614,0,0,0,0,0,0,0.0017661,0,0.10058,0.66606,0.17637,0,0,0,0.025709,0.04573,0.029564,0,0.0088324,0.012868
PLA2G2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071733,0.00026242,0,0,0,0,0,0,0,0,0,0.0027196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032405,0,0,0,0,0,0.0020823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10791,0,0,0,0,0,0,0,0,0,0.053308,0,0.033392,0,0.014578,0,0,0,0,0.038542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088735,0,0,0,0,0,0,0,0,0,0,0.37468,0,0,0,0,0.13037,0,0,0.025493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041783,0,0,0,0.13413,0,0,0,0.033445,0,0.21041,0,0.010512,0,0.0093636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029511,0,0,0,0,0.0077855,0,0,0,0,0,0,0,0.012287,0,0,0,0,0,0,0,0,0,0.027504,0,0,0.0051222,0,0,0,0.034082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034064,0.039604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011309,0,0,0,0.0043227,0,0.024309,0,0,0,0,0,0,0,0,0,0,0.076025,0,0,0,0,0,0,0,0,0,0,0,0.082343,0,0,0,0,0,0,0.0041395,0.0066563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037579,0,0,0,0,0,0.002193,0,0,0,0,0,0,0
EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TJP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012188,0,0,0,0,0,0,0,0,0,0,0.00031623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1919,0,0.43591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029769,0,0,0,0,0.013771,0,0,0,0,0,0.29521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083806,0.020547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024123,0,0,-0.024976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29646,0,0,0,0,0,0,0,0
MAGEC3,0.014665,0,0,0,0,0,0,0.022401,0,0,0.021261,0,0,0,0.023206,0,0.033658,0,0.0077906,0,0,0,0,0,0,0,0,0,0,0,0.021658,0,0.0046585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025468,0,0,0.016109,0,0,0,0,0,0,0,0,0.13734,0,0,0,0.017031,0,0,0.011318,0,0.053183,0,0,0,0,0,0,0.55508,0,0,0,0,0,0,0,0,0.046455,0,0,0,0.31605,0,0,0,0,0,0.022661,0,0,0,0,0.015048,0,0,0,0,0.0052262,0,0.0027812,0,0,0,0.026103,0,0.068319,0,0,0.24161,0,0,0.025969,0,0.0054404,0,0,0,0,0,0,0,0,0,0,0,0,0.17381,0,0,0,0,0,0.035617,0,0.033421,0,0,0.10332,0,0,0,0,0,0,0,0,0,0.038535,0,0,0,0,0,0,0.03749,0,0,0,0.031519,0,0.030711,0,0,0,0,0,0,0,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0.15019,0,0,0,0,0,0,0,0,0,0.058441,0,0,0,0,0,0.04799,0,0.00073117,0.014778,0,0,0,0.15998,0,0.30811,0.063378,0,0,0,0,0,0,0,0,0,0,0.14036,0,0.031625,0,0,0.011138,0,0,0,0,0.085272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019172,0.017864,0.018086,0,0,0.028072,0,0,0,0.002678,0,0,0,0,0,0.012271,0,0,0.00648,0.095793,0,0,0,0,0,0,0.014171,0,0,0,0.0029924,0,0,0,0.03962,0,0,0.061537,0.0069145,0.044242,0.029242,0,0,0,0,0.44682,0,0.63408,0,0.029208,0,0.0066302,0,0,0.045355,0,0,0,0,0,0.0093383,0,0.00023649,0,0,0,0,0,0,0.0081221,0,0.0098764,0,0,0,0,0,0,0.024018,0,0.028137,0,0,0,0,0.019244,0,0,0,0.071263,0,0.0072577,0,0.0062926,0,0,0,0,0,0.011178,0,0,0.029755,0,0,0,0,0,0,0.013043,0,0,0,0,0,0,0,0.16906,0,0,0.13113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038629,0,0,0,0.013403,0,0,0,0,0,0,0,0,0,0,0.0054675,0,0.0189,0,0.0041164,0,0,0,0,0,0.0070843,0,0,0
HSPA2,0.10423,0.007558,0,0.17941,0.070767,0,0.026301,0,0,0,0,0.20053,0,0.11152,0.21379,0.19813,0.11506,0,0,0.0035219,0.0171,0,0,0,0.5429,0,0,0,0.10489,0,0.073132,0.052995,0.013488,0,0.17637,0.26834,0,0.15144,0.16001,0.059646,0.10849,0.13105,0.016549,0.41091,0.12066,0,0.1553,0,0,0.039991,0.12166,0.010816,0,0.01167,0,0,0,0.27334,0,0,0,0.63326,0,0.014797,0.028493,0.2151,0.13195,0,0.23156,0,0.53691,0.021965,0.014723,0,0.53682,0.23781,0.092686,0,0,0,0.081128,0.065191,0.053739,0.00098895,0.39375,0.16734,0,0,0,0,0,0.33928,0,0,0,0,0,0.27012,0,0.30479,0.019987,0,0.11092,0.040995,0,0.11724,0,0,0,0,0.061739,0.059688,0,0.011307,0.0503,0.26238,0,0.00317,0,0,0.082462,0,0,0,0.12692,0,0,0.35799,0.035974,0.070345,0,0.14609,0,0.32203,0.14225,0.074202,0,0,0.025241,0.10557,0.072998,0,0.24099,0,0.37939,0,0,0,0.073426,0,0.21975,0.34317,0,0,0.052346,0.22645,0.1295,0,0,0,0,0.17516,0.0075708,0.12458,0.19321,0.1598,0.06107,0.14381,0,0.068543,0,0,0,0,0.35575,0.056651,0.24732,0.030678,0.11557,0.10221,0,0.077016,0.48794,0.051175,0,0.042539,0,0,0,0,0,0,0,0,0,0,0,0.065012,0,0,0,0.080991,0.33776,0,0,0,0,0.1669,0.13102,0.0044739,0,0,0,0.10285,0.0067511,0,0,0.13513,0.10163,0.0028011,0.0022083,0,0,0.077293,0,0,0,0.1571,0.25007,0,0.032768,0.0029905,0,0.065019,0.016673,0,0.25826,0.14894,0,0,0,0.17851,0.35094,0.27078,0.40792,0.027057,0.0086349,0,0,0.20969,0.050212,0.070217,0.020837,0.075378,0,0.079275,0,0.32084,0.20557,0,0.1915,0.27942,0,0.017899,0,0.1026,0,0.23328,0,0,0.02781,0,0.068058,0,0,0,0,0.039293,0,0,0.35627,0.1712,0.090691,0.034256,0,0,0,0,0.0037584,0,0.020381,0,0.033822,0.22451,0,0,0,0.3385,0.14963,0.24683,0,0,0.32788,0.27415,0,0.00067641,0,0.15639,0,0,0,0,0.37486,0.089837,0.12842,0.00069787,0,0.081152,0,0.13409,0.12683,0.14394,0,0.25907,0.2216,0,0,0.033133,0.040469,0.13161,0,0,0.30261,0.32028,0.29698,0.011297,0.19546,0,0.13262,0.28089,0.23189,0.27642,0,0,0.057177,0.13109,0.084973,0.23029,0.063232,0,0,0,0,0.59438,0.092335,0.11097,0,0.02132,0,0.0012061,0.21161,0.31914,0.18539,0.000708,0.1589,0.29321,0.24372,0.054101,0,0.029034,0,0.065856,0,0,0.22899,0.063327,0.2136,0.042215,0.029971,0,0.11092,0,0,0.0074696,0.15686,0,0,0.070231,0.20585,0.21485,0.10558,0,0.087486,0.038798,0.04904,0.12589,0.030234,0.47418,0.097592,0.0070949,0.21483,0,0.056613,0.083193,0.14685,0,0.10067,0,0.30432,0.22678,0,0.028669,0
TFF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093789,0,0,0.0027162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015878,0.014126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01654,0,0,0,0.015442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046831,0.028306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPN,0,0,0,0.012266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093914,0,0,0,0,0.061597,0,0,-0.076494,0,0,0,0,0,0.008262,0,0,0,0,0,0,0.040961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10804,0,0,0,0,0,0,0.010381,0,0,0.029779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021172,0,-0.030186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023504,0,-0.19429,0,0,0,0,0,0,0,0,0,0,0,0.027786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
