,ABI1,ATP1A1,BCL11B,BCL6,CBFB,CBLB,CBLC,CCDC6,CDC73,DDB2,EGFR,ELF4,ELK4,EXT1,FGFR3,GPHN,HLF,KLF4,LPP,MAF,MAFB,MAX,MET,MLLT10,MSN,MYC,NDRG1,PALB2,PIK3CA,PIK3R1,PIM1,RB1,TBL1XR1,TFG,TPM4,ABL1,BAP1,BRD3,BRD4,CARS,CRTC3,DNM2,ERCC3,EWSR1,GNA11,HNRNPA2B1,HRAS,MAP2K2,MEN1,NF2,NONO,NUP214,NUP98,PTPN11,SET,SH3GL1,SMARCA4,SS18,STK11,TAF15,TCF3,U2AF1,ABL2,ALK,BCL10,CALR,CCND2,CDKN2A,CHIC2,ERG,ETV1,ETV4,ETV5,EXT2,FIP1L1,GNAS,HEY1,HMGA2,HOXC11,HOXC13,KTN1,MN1,PDGFB,SETBP1,SRGAP3,TFE3,WWTR1,ACSL3,CANT1,CLTC,DDX5,EML4,FANCF,H3F3B,HIP1,MALT1,MAP2K4,MLH1,MLLT3,NFIB,PCM1,PRKAR1A,TCF12,WRN,AKAP9,ATP2B3,CDK6,FANCA,GATA1,HIST1H4I,JAK3,MDM4,MLLT1,MLLT4,MYCN,NTRK1,NTRK3,PAX5,PRDM16,SSX2,TAL1,TCL6,TERT,TPM3,TSHR,AKT1,ARHGEF12,ASXL1,BCR,DAXX,DICER1,EP300,ERCC2,FBXW7,FGFR1,GOLGA5,IDH2,KIF5B,MAP2K1,MKL1,MYH9,PAFAH1B2,PCSK7,PICALM,SS18L1,TCF7L2,TOP1,TRIM27,TRIP11,UBR5,WHSC1L1,AKT2,BCL11A,BCL2,BCL7A,BTG1,CCNE1,CEBPA,H3F3A,HOXA11,HOXA9,HOXD11,HOXD13,KIT,MYB,NACA,PAX8,PBX1,ALDH2,BIRC3,CD74,CIITA,EPS15,FCGR2B,FLI1,FNBP1,IKZF1,IL21R,ITK,JAK2,LCK,LCP1,LYL1,PDE4DIP,PRF1,PTPRC,SH2B3,TFEB,TNFRSF14,WAS,APC,BRAF,CDH1,CLTCL1,FGFR2,GPC3,HMGA1,IDH1,KRAS,MYCL1,MYH11,NF1,NFE2L2,PPARG,SOX2,STAT5B,SUZ12,XPA,ZNF384,ARID1A,ATM,CBFA2T3,CCND1,CIC,CREB3L2,ELN,GAS7,GATA3,JAK1,KDR,LMO2,MITF,MYD88,NCOA4,NOTCH2,PTEN,RAC1,RPL22,RUNX1,X6.Sep,ARNT,C2orf44,DDX6,DNMT3A,FBXO11,FUBP1,FUS,MSH2,MSH6,NCOA1,PRCC,RBM15,SFPQ,THRAP3,TRIM33,ASPSCR1,BLM,BRCA1,BRCA2,BRIP1,BUB1B,EZH2,FANCC,GATA2,RNF43,SMO,TFRC,XPO1,ATF1,BMPR1A,CCNB1IP1,CDK4,CHEK2,CTNNB1,DDIT3,DDX10,EIF4A2,FANCE,FANCG,FGFR1OP,FH,GMPS,LMO1,MLF1,MTCP1,NPM1,NRAS,PMS2,POT1,RAD51L1,RAP1GDS1,RPL10,RPL5,SDHB,SDHC,SDHD,SFRS3,STAG2,USP6,ATIC,CACNA1D,CNOT3,ERCC4,FHIT,FLT3,LASP1,MDM2,NCOA2,PMS1,PPP2R1A,RET,SF3B1,SMARCB1,SMARCE1,STAT3,TP53,YWHAE,ATRX,AXIN1,BCL9,BCOR,CREBBP,CYLD,ERCC5,MED12,MYST4,NOTCH1,NSD1,NUMA1,PBRM1,RAF1,RALGDS,SETD2,SYK,TPR,TRRAP,TSC1,TSC2,XPC,ZRSR2,BCL3,CREB3L1,FSTL3,KCNJ5,NFKB2,PRDM1,TNFAIP3,CAMTA1,CDKN2C,CHCHD7,COX6C,CREB1,ETV6,JUN,LIFR,MUTYH,PLAG1,RAD21,RANBP17,RECQL4,RPN1,SOCS1,TCEA1,TFPT,WHSC1,WT1,CASP8,CCND3,CSF3R,ERBB2,IL6ST,MUC1,NR4A3,NT5C2,PER1,RARA,SDC4,SLC34A2,TMPRSS2,ZNF331,CD79A,CD79B,FAM46C,HERPUD1,IRF4,POU2AF1,TNFRSF17,CDH11,CHN1,COL1A1,IL7R,LHFP,OMD,PDGFRA,PDGFRB
TP73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024802,0,0,0,0,0,-0.001318,0,0,0,0,0,0,0,0,0,0,-0.001123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL1,0,0,-0.044207,0,0,0,0,0,0,0,-0.022628,0,0,0,0,0,0,0,-0.056385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031907,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020872,0,-0.10022,-0.036095,-0.042831,-0.049717,0,0,0,-0.02384,0,0,0,0,0,0,0,0,0,0,0.0088025,0,0,0.062255,0,0,0,0,0,-0.099246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19308,0,0,0,0,0,0,0,-0.029018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085763,0.030954,0,0,0,0,0,0.095028,0,0.21193,0.004738,0.18645,0.067535,0,0,0,0,0,0.013878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046314,0,0,0,0,0,0,0,0,0.0015144,0.0011826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035799,0.0001959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014379,0,0,0,0,0,0,0,0,0,0
SOX17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049675,0,0,0,0,0.085319,0,0,-0.049478,0,0,0,0,0,0,0,0,-0.0078609,0,-0.035242,0,0,-0.099258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0093937,0,0,0,0.11149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015688,0,0,0,0.028423,0.022095,0,0,0,0,-0.027474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0074096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035381,0,0,0,0,0,0,0.0078987,0,0.033614,0,0.050445,0,0,0.026731,0.049821,0,0,0,0,0,0,-0.0010243,0,-0.0083773,0,0,0,0,0,0,-0.057675,0,-0.024421,-0.1174,0,0,0,0,0,-0.045348,0,0,0,0,0,0,0,-0.0031209,0,0,0,0,0,0,-0.0060597,0,0,0,0,-0.0072534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024553,0,0,0,0,0,0,0,0,0,0,0,0
RASGRF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075038,0.0021341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061398,0,0,0.0082924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022364,0,0,0.012125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03842,0,-0.011503,0,0,0,0,0,0,0,0,0.0095308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067549,0,0.034301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032123,0,0,0,0,0,0,0,0,-0.0024331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014448,0,0,0,0,0,0,0,0,-0.0021035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021073,0,0,0,0,0,0,0,0.023969,0,0,0,0,0,0,0,0.061524,0,0,0,0,0,0,0.11954,0,0,0,0,0,-0.05204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023579,0.016652,0,0,0.026207,0,0.020539,0.0043141,0,0.012795,0,0,0,0,0,0,0,0
EPHA5,0,0.10247,0,0.030914,0,0,0,0.022237,0,0,0,0,0,0,0,0.019144,0,0,0,0,0,0,0.042406,0,0,0,0,0.11261,0,0,0,0,0,0,0,0,0,0,0,0.21761,0,0,0,0,0,0,0,0,0.058411,0,0,0,0.026683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056204,0,0,0,0,0,0,0,0,0,0.011357,0,0,0,-0.031033,0,0,0,0.011091,0,0,-0.025314,0,0,0,0,0,0,0,0,0,-0.018906,0,0,0.097196,0,0,0.080888,0,0,0,0.051863,0.037193,0,0.059752,0.020599,0,0,0,0,0,0.050551,0,0.039469,0,0.087406,0,0.086451,0,0.044677,0.093553,0,0,0,0,0.061172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035426,0,0,0,0,0,0,0,0,0.075285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039317,0,0,0,0.015731,0,0.0050261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062097,0,0,0.014065,0,0,0,0,0,0,0,0,0.031869,0,0,0,0.022679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYOD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNQ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094973,0,0,0,0,0,0,0.030864,0,0.0074527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037543,0,0,0,0.06434,0,0,0,0,0,0.016344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0099495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0058212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090699,0,0,0,0,0,-0.019021,0,0,0,0,0,0,0,0,0,0,-0.11371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062211,0,0.0075587,0,0,0,0,0,0,0,-0.082129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022261,-0.014134,0,0,0,0,0,0,0,0,0,0,0,0,-0.029774,0,0,0,0,0,0,0.081939,0,0,0,0,0,0,0,0.085361,0,0.22972,0,0,0,0,0,0,0.039335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06053,0,0.014143,0,0,0,0,0,0,0,0,0,-0.02803,0,0,0,0,0,0,0,0,-0.0088192,0,0,0,0,0,0,0,0,0,-0.016362,0,0,-0.0033752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIO3,0,0,0,0,0,0,0,0,0,-0.075445,-0.022288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013886,0,0,0,0,0,-0.0029863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068377,-0.058452,0,0,0,0,-0.023571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024866,0.040419,0.17769,0,0.0094328,0.046051,0,0,0,0,0,0,0,0
SOX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09566,0,-0.058251,0,0,-0.028777,0,0,0,0,0,0,0,-0.071479,0,0,0,0,0,-0.042133,-0.069162,0,0,0,0,0,0,0,0,0,0.011515,0,0,0.013273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025301,0,0,0.015523,0,0,0,0,0,0,-0.088794,0,0,0,0,0,0,-0.030308,0,0,0,0,0,0,0,-0.0061485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023732,0,0,0,0.0023899,0,0,0,0,0.0025249,0,0.056539,0,0.023471,0,0,0.02762,0,0,0,0.052554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030458,-0.017846,0,0,0,-0.018916,0,-0.013378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065072,0,0,0,0,0,0,0,0,0,0,-0.11033,0,0,0,-0.020828,0,0,-0.014341,-0.069797,0,-0.065634,0,-0.040772,0,0,0,0,-0.063674,-0.12467,0,0,0,0,-0.09544,0,0,0,0,0,0,0,0,0,-0.063127,0,0,0,-0.013472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011636,-0.0013084,0,0,0,0,0,0,0,0,0,0,0,0.023095,0.059797,0.078544,0,0,0.035354,0,0,0,0,0,0,0,0
KCNK4,0.010235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020429,0.025959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048022,0,0,-0.024245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS3ST2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046195,0,0,0,0,0,0,0,0,0,0,-0.0063339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
